id,name,parent_category,sub_category,country,effective_usd,backers_count,launch_date,blurb,urls
1601429573,MIGO Ascender - The Stair-Climbing Robot Vacuum,Technology,Robots,US,2396869.0,2765,2024-03-21,Stairs Climbing & Cleaning｜100% Edge Cleaning｜9700Pa Suction Power｜17N Mopping Pressure｜Fully Enclosed All-in-One Base Station,"{""web"":{""project"":""https://www.kickstarter.com/projects/migoascender/migo-ascender-the-stair-climbing-robot-vacuum"",""rewards"":""https://www.kickstarter.com/projects/migoascender/migo-ascender-the-stair-climbing-robot-vacuum/rewards""}}"
169960122,Oasis Kinetic Sand Tables - Relaxing Art in Motion,Design,Product Design,US,2343752.0,6649,2024-09-30,"Transform Your Space with Mesmerizing, Ever-Changing Designs","{""web"":{""project"":""https://www.kickstarter.com/projects/oasisdesign/oasis-kinetic-sand-tables-relaxing-art-in-motion"",""rewards"":""https://www.kickstarter.com/projects/oasisdesign/oasis-kinetic-sand-tables-relaxing-art-in-motion/rewards""}}"
1963014209,Oasa R1 - The Premier Robotic Reel Mower with Auto-Mapping,Technology,Robots,US,2329458.0,1790,2024-06-25,Reel Mower Design | 3D Auto-Mapping | Self-Resharpening Blades | Neat Edge Cutting | LiDAR-Vision Perception | 0.8”-4” Cutting Height,"{""web"":{""project"":""https://www.kickstarter.com/projects/1428942922/oasa-r1-the-premier-robotic-reel-mower-with-auto-mapping"",""rewards"":""https://www.kickstarter.com/projects/1428942922/oasa-r1-the-premier-robotic-reel-mower-with-auto-mapping/rewards""}}"
473345107,Heisenberg H1 Pro All-in-One Robot Mower with Vision AI,Technology,Robots,US,2308153.0,1741,2023-02-28,Virtual Boundary | Obstacle Avoidance | Edge Trimmer | Leaf Blower | Multi-Zone Management | Mowing up to 1 Acre | 58% Slope Climbing,"{""web"":{""project"":""https://www.kickstarter.com/projects/1688635537/heisenberg-lawnmeister-all-in-one-robot-mower-with-vision-ai"",""rewards"":""https://www.kickstarter.com/projects/1688635537/heisenberg-lawnmeister-all-in-one-robot-mower-with-vision-ai/rewards""}}"
816676134,Revopoint MetroX 3D Laser Scanner,Technology,3D Printing,US,2304941.0,2798,2024-10-15,Metrology-grade Accuracy | 4 Scanning Modes | Blue Multi-Line Laser | Full-Field Structured Light,"{""web"":{""project"":""https://www.kickstarter.com/projects/revopoint3d/revopoint-metrox-3d-scanner"",""rewards"":""https://www.kickstarter.com/projects/revopoint3d/revopoint-metrox-3d-scanner/rewards""}}"
699131419,Neomow X: The Ultimate LiDAR SLAM Robot Lawn Mower,Technology,Robots,HK,2304570.37289148,1570,2023-08-29,LiDAR SLAM Navigation | No Perimeter Wire | Intelligent Obstacle Avoidance | Multi-zone Management | Intelligent Path Planning,"{""web"":{""project"":""https://www.kickstarter.com/projects/hookii/neomow-x-the-ultimate-lidar-slam-robot-lawn-mower"",""rewards"":""https://www.kickstarter.com/projects/hookii/neomow-x-the-ultimate-lidar-slam-robot-lawn-mower/rewards""}}"
1403816314,Olight Ostation 2: Next Gen of Personal Smart Battery Hub,Technology,Gadgets,US,2300699.0,12605,2025-07-30,AA/AAA Ni-MH & Olight 1.5V Li-ion Compatible | Battery Health Check | Storage Compartments | Polarity-Free Charging | Fast Charging,"{""web"":{""project"":""https://www.kickstarter.com/projects/olight/olight-ostation-2-next-gen-of-personal-smart-battery-hub"",""rewards"":""https://www.kickstarter.com/projects/olight/olight-ostation-2-next-gen-of-personal-smart-battery-hub/rewards""}}"
1041730111,LAVA STUDIO: The World's Most Advanced Amp.,Technology,Gadgets,HK,2260229.16561974,2981,2025-09-04,All-in-one ⚪ 30+ lavaAI Amps | 40+ Effect Modules | 300+ Backing Tracks | World-Class Courses | Built-in miniDAW | 13-Inch Screen incl.,"{""web"":{""project"":""https://www.kickstarter.com/projects/lavamusic/lava-studio-the-worlds-most-advanced-amp"",""rewards"":""https://www.kickstarter.com/projects/lavamusic/lava-studio-the-worlds-most-advanced-amp/rewards""}}"
25267903,BLUETTI FridgePower: Power Out. Fridge On.,Technology,Hardware,US,2260034.0,1873,2026-04-16,"Automatic battery backup for your fridge that keeps food cold — slim, quiet, plug-and-play, and ready when outages hit.","{""web"":{""project"":""https://www.kickstarter.com/projects/bluetti/fridgepower"",""rewards"":""https://www.kickstarter.com/projects/bluetti/fridgepower/rewards""}}"
1873694145,Tron 360° AI Vision Robotic Mower with Auto-Mulching,Technology,Hardware,HK,2244482.60289708,1389,2024-04-09,"360° AI Vision Navigation, Smart Collision Avoidance, No Wiring&Signal Issue, Mulch for Neat Lawns, No Dumping Hassle, For Complex Yard","{""web"":{""project"":""https://www.kickstarter.com/projects/airseekerstron/tron-360-ai-vision-robot-mower-smooth-lawns-and-fertilizing"",""rewards"":""https://www.kickstarter.com/projects/airseekerstron/tron-360-ai-vision-robot-mower-smooth-lawns-and-fertilizing/rewards""}}"
1815923920,Ultimea Skywave X100 Dual: 9.2.6 Wireless Surround System,Technology,Sound,US,2237167.0,2152,2026-03-12,Pro-Level 9.2.6 Home Theater | Tuned by THX | Dolby Atmos | DTS:X | Dual 10” Subs | 8K Pass-Through | App Control,"{""web"":{""project"":""https://www.kickstarter.com/projects/ultimea/ultimea-skywave-x100-dual-926-wireless-surround-system"",""rewards"":""https://www.kickstarter.com/projects/ultimea/ultimea-skywave-x100-dual-926-wireless-surround-system/rewards""}}"
1393663652,YUKA 3D Vision Robot Lawn Sweeping Mower,Technology,Robots,HK,2200995.92845972,1355,2024-01-30,Self-emptying Tech | No Perimeter Wire | 3D Vision Navigation | Mow Under Trees丨Multi-zone Management丨Obstacle Avoidance丨GPS Tracking,"{""web"":{""project"":""https://www.kickstarter.com/projects/spinos1pro/yuka-3d-vision-robot-lawn-sweeping-mower"",""rewards"":""https://www.kickstarter.com/projects/spinos1pro/yuka-3d-vision-robot-lawn-sweeping-mower/rewards""}}"
1517151318,Tembo: A New Musical Instrument for Playful Music Making,Technology,Gadgets,US,2165315.0,5347,2026-03-11,Tembo is a playful intuitive instrument for your creative and musical home. Start by creating and learn through play.,"{""web"":{""project"":""https://www.kickstarter.com/projects/musicalbeings/tembo-a-new-musical-instrument-for-playful-music-making"",""rewards"":""https://www.kickstarter.com/projects/musicalbeings/tembo-a-new-musical-instrument-for-playful-music-making/rewards""}}"
269733802,xLean TR1: The World's First Dual-Form Floor Washing Robot,Technology,Robots,US,2095756.0,2001,2026-04-21,1s Switch Robot or Handheld | Dual-Motor DirectSuction™ Tech | Self-Evolving Intelligence | OMNI Station | Real-time AI Adaptive Clean,"{""web"":{""project"":""https://www.kickstarter.com/projects/xlean/xlean-tr1-dual-form-transformable-floor-washing-robot"",""rewards"":""https://www.kickstarter.com/projects/xlean/xlean-tr1-dual-form-transformable-floor-washing-robot/rewards""}}"
693681422,Titan 2 - The Latest 5G QWERTY Physical Keyboard Smartphone,Technology,Gadgets,HK,2083921.28966,7019,2025-06-24,Classic QWERTY Keyboard Design | Latest Android 15 OS | Global 5G Network Unlocked,"{""web"":{""project"":""https://www.kickstarter.com/projects/jellyphone/titan-2-the-latest-5g-qwerty-physical-keyboard-smartphone"",""rewards"":""https://www.kickstarter.com/projects/jellyphone/titan-2-the-latest-5g-qwerty-physical-keyboard-smartphone/rewards""}}"
1861356748,GORDIX: The First 3-in-1 Portable CNC That Fits Your Space,Technology,Fabrication Tools,US,2067983.0,1073,2026-05-19,No bulky gantry. Compact size. Big workspace. Hands-free precision. Metal-ready power.,"{""web"":{""project"":""https://www.kickstarter.com/projects/cubiio/gordix-large-format-desktop-cnc-without-rails"",""rewards"":""https://www.kickstarter.com/projects/cubiio/gordix-large-format-desktop-cnc-without-rails/rewards""}}"
1471589715,loomos AI Glasses: All-day 16MP Capture & Memory with GPT-4o,Technology,Wearables,US,2064433.0,8516,2025-01-28,4k Photos & 1080P Videos｜Hi-Fi Open-ear Audio | ChatGPT-4o Empowered｜｜450mAh for 40h+ Standby｜49g All-day Wearing | Works Independently,"{""web"":{""project"":""https://www.kickstarter.com/projects/loomos/loomos-ai-glasses"",""rewards"":""https://www.kickstarter.com/projects/loomos/loomos-ai-glasses/rewards""}}"
1894451799,Original MEDIEVAL SPAWN Action Figure & Comic Remastered '24,Design,Toys,US,2048384.0,10863,2024-08-20,TODD MCFARLANE partners with Kickstarter once again to release an updated version of the original MEDIEVAL SPAWN action figure & comic!,"{""web"":{""project"":""https://www.kickstarter.com/projects/spawnmasterworks/original-medieval-spawn-action-figure-and-comic-remastered-24"",""rewards"":""https://www.kickstarter.com/projects/spawnmasterworks/original-medieval-spawn-action-figure-and-comic-remastered-24/rewards""}}"
2071627584,Cataclysm Arcade TCG,Games,Tabletop Games,US,2047778.0,8867,2026-06-02,Rip open a pack and start playing!,"{""web"":{""project"":""https://www.kickstarter.com/projects/cataclysmarcade/cataclysm-arcade-tcg"",""rewards"":""https://www.kickstarter.com/projects/cataclysmarcade/cataclysm-arcade-tcg/rewards""}}"
502956019,Lumia 2 Smart Earrings: Discreet Next-Gen Health Tracking,Technology,Gadgets,US,2030193.0,6133,2026-04-28,"Track your sleep, cycle, activity, blood flow, and more. Beautiful enough to wear anywhere. Styled as jewelry, sized to disappear.","{""web"":{""project"":""https://www.kickstarter.com/projects/lumiahealth/lumia-2-smart-earrings-discreet-next-gen-health-tracking"",""rewards"":""https://www.kickstarter.com/projects/lumiahealth/lumia-2-smart-earrings-discreet-next-gen-health-tracking/rewards""}}"
1182011871,TRETTITRE: Retro Wall-Mounted Ambient Audio System,Design,Product Design,US,1967516.0,4687,2026-03-26,"A wall-mounted Vinyl, CD & Cassette system that brings the golden era straight into your living room.","{""web"":{""project"":""https://www.kickstarter.com/projects/846200857/trettitre-retro-back-to-the-future"",""rewards"":""https://www.kickstarter.com/projects/846200857/trettitre-retro-back-to-the-future/rewards""}}"
427035913,Fully Customizable Home Cloud Storage with Remote Access NAS,Technology,Hardware,US,1924001.0,5917,2023-01-03,Linux OS | Max 142TB Storage | 5xHDD | 4xSSD | TrueNAS | WiFi 6E | 2x 10GbE + 4x 2.5GbE | Intel & AMD CPU | SD + MicroSD Card Reader |,"{""web"":{""project"":""https://www.kickstarter.com/projects/storaxa/fully-customizable-home-cloud-storage-with-remote-access-nas"",""rewards"":""https://www.kickstarter.com/projects/storaxa/fully-customizable-home-cloud-storage-with-remote-access-nas/rewards""}}"
1489210866,SHUG,Games,Tabletop Games,GB,1918877.88607592,19505,2026-05-20,"A mashup of party game and dungeon crawler, where fantasy meets foolery. Roam Ol' Engoland, befriend monsters and get Shug to the pub!","{""web"":{""project"":""https://www.kickstarter.com/projects/shug/shug"",""rewards"":""https://www.kickstarter.com/projects/shug/shug/rewards""}}"
515137183,"CardputerZero, Pocket Raspberry Pi Computer for Makers",Design,Product Design,HK,1909446.35107836,13644,2026-05-26,Powered by CM0 | All-in-One Design | Standard Linux I/O | Grove & Advanced I/O Ports | 100+ Extra M5 Modules | Credit Card Size,"{""web"":{""project"":""https://www.kickstarter.com/projects/m5stack/cardputerzero"",""rewards"":""https://www.kickstarter.com/projects/m5stack/cardputerzero/rewards""}}"
1993972136,CODE27 Character Livehouse: Customizable 3D AI Companion Hub,Technology,Hardware,US,1901187.0,3570,2025-04-10,Customizable Characters | Multimodal AI Interaction | Companion Robot | Unfiltered Fantasy | Anime | IoT Hub | AI Config | Data Privacy,"{""web"":{""project"":""https://www.kickstarter.com/projects/1731190486/code-27-character-livehouse-bring-your-characters-to-life"",""rewards"":""https://www.kickstarter.com/projects/1731190486/code-27-character-livehouse-bring-your-characters-to-life/rewards""}}"
824483112,Nisplay Y1 - The Tennis Machine Built Into Your Backpack,Design,Product Design,HK,1863214.2658454,2563,2026-01-22,7.5kg Portable | All-in-One Sleek Modular Design | App & Voice Control | Full Court | Player Sensing Radar | Dual Wheel Launch System,"{""web"":{""project"":""https://www.kickstarter.com/projects/nisplay/nisplay-y1-the-tennis-machine-built-into-your-backpack"",""rewards"":""https://www.kickstarter.com/projects/nisplay/nisplay-y1-the-tennis-machine-built-into-your-backpack/rewards""}}"
1760251684,Meraki: Ultimate Espresso Machine,Design,Product Design,HK,1841749.96029552,1605,2024-08-06,TIMEMORE® Co-engineered Grinder | Rotary Pump | PID Dual Boiler | CoffeeSense™ | Auto Mode,"{""web"":{""project"":""https://www.kickstarter.com/projects/980981331/meraki-ultimate-espresso-machine"",""rewards"":""https://www.kickstarter.com/projects/980981331/meraki-ultimate-espresso-machine/rewards""}}"
2001590067,Kamingo: Turn Your Bike into a 750W E-bike in 10 Sec,Technology,Gadgets,US,1813511.0,4627,2025-06-11,"Instant Install | 750W Peak Power | 55 mi (90 km) Range | Cruise, Assist, & Standby | Ultralight |Water-Resistant |Regenerative Braking","{""web"":{""project"":""https://www.kickstarter.com/projects/280461875/kamingo-turn-your-bike-into-a-powerful-e-bike-in-10-seconds"",""rewards"":""https://www.kickstarter.com/projects/280461875/kamingo-turn-your-bike-into-a-powerful-e-bike-in-10-seconds/rewards""}}"
615571082,MetMo Fractal Vise,Design,Product Design,GB,1804018.32736034,4213,2025-03-06,"A forgotten relic reimagined for the modern day, bringing an icon of engineering into the 21st century.","{""web"":{""project"":""https://www.kickstarter.com/projects/metmo/metmo-fractal-vise"",""rewards"":""https://www.kickstarter.com/projects/metmo/metmo-fractal-vise/rewards""}}"
1664744911,MCON: The Switchblade of Mobile Controllers | By Ohsnap,Design,Product Design,US,1776917.0,16734,2025-01-02,"The transforming, magnetically-attached mobile gaming controller that actually fits in your pocket.","{""web"":{""project"":""https://www.kickstarter.com/projects/ohsnapofficial/mcon-the-switchblade-of-mobile-controllers-by-ohsnap"",""rewards"":""https://www.kickstarter.com/projects/ohsnapofficial/mcon-the-switchblade-of-mobile-controllers-by-ohsnap/rewards""}}"
1894919366,DREO ChefMaker Combi Fryer,Technology,Hardware,US,1727997.0,7358,2023-05-23,Revolutionize your cooking with our smart algorithms and precise temperature systems. Cook like a pro with just the press of a button.,"{""web"":{""project"":""https://www.kickstarter.com/projects/dreo/dreo-chefmaker-combi-fryer"",""rewards"":""https://www.kickstarter.com/projects/dreo/dreo-chefmaker-combi-fryer/rewards""}}"
518795708,Night Storm X1: See the Night with 1200m of True 4K Vision,Technology,Gadgets,US,1719088.0,8703,2024-11-12,1200m Range | IP67 | True 4K Footage | 52 MP Starvis 2 Night Vision CMOS | 18 Hour Battery | 4 IR Levels | Patented & Award Winning,"{""web"":{""project"":""https://www.kickstarter.com/projects/night-vision/night-storm-x1-see-the-night-with-1200m-of-true-4k-vision"",""rewards"":""https://www.kickstarter.com/projects/night-vision/night-storm-x1-see-the-night-with-1200m-of-true-4k-vision/rewards""}}"
1518068406,Defenders of Hogwarts: a board game by MinaLima,Games,Tabletop Games,GB,1690307.53394679,10660,2026-06-30,"From the graphic designers of the Harry Potter film series, comes a whole new tabletop adventure in the wizarding world.","{""web"":{""project"":""https://www.kickstarter.com/projects/minalima/defenders-of-hogwarts"",""rewards"":""https://www.kickstarter.com/projects/minalima/defenders-of-hogwarts/rewards""}}"
449133715,"Hyzen, World's First Mechanical Magnetic Keyboard",Technology,Hardware,HK,1674392.59281008,6522,2026-04-23,Nexus-Both Magnetic&Mechanical Hot-Swap |F-Keys Hidden/Visualized | CNC Aluminum Body | Gasket Mounted Design | 0.01mm RT | Tri-mode,"{""web"":{""project"":""https://www.kickstarter.com/projects/lofree/hyzen-worlds-first-mechanical-magnetic-keyboard"",""rewards"":""https://www.kickstarter.com/projects/lofree/hyzen-worlds-first-mechanical-magnetic-keyboard/rewards""}}"
818943325,Domitree ALT: 10-in-1 Electric Standing Desk+Hidden Storage,Design,Product Design,US,1671549.0,2862,2025-10-09,"Smart Lift System, Hidden Pegboard Storage, Height Adjustment, Built-in Charging, Three-Tier Workspace, Lighting & More.","{""web"":{""project"":""https://www.kickstarter.com/projects/domitree/domitre-the-transformable-lift-desk-and-pegboard-storage"",""rewards"":""https://www.kickstarter.com/projects/domitree/domitre-the-transformable-lift-desk-and-pegboard-storage/rewards""}}"
377782392,ChessUp 2 | Chess.com on a Real Board,Technology,Hardware,US,1615340.0,5850,2024-04-02,Next Generation Of The Number One Selling Smart Chess Board. Supported By Chess.com.,"{""web"":{""project"":""https://www.kickstarter.com/projects/bryghtlabs/chessup-2"",""rewards"":""https://www.kickstarter.com/projects/bryghtlabs/chessup-2/rewards""}}"
840189049,Anycubic P1: Industrial Grade Prosumer Resin 3D Printer,Technology,3D Printing,HK,1587085.60065272,2107,2025-12-11,±0.01mm Z Repeatability|60% Lower Peel Force|Up to 8000 cps Resin|Dual Color & Material|Auto Temp Control|Photon P1,"{""web"":{""project"":""https://www.kickstarter.com/projects/anycubic-official/anycubic-p1-industrial-grade-prosumer-resin-3d-printer"",""rewards"":""https://www.kickstarter.com/projects/anycubic-official/anycubic-p1-industrial-grade-prosumer-resin-3d-printer/rewards""}}"
