platform,project_id,title,creator,country,year,category,parent_category,raised_usd,backers,currency,state,compliance_flags,url,source_archive,amount_basis,backers_basis
Kickstarter,502956019,Lumia 2 Smart Earrings: Discreet Next-Gen Health Tracking,Lumia,US,2026,Gadgets,Technology,2030193,6133,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/lumiahealth/lumia-2-smart-earrings-discreet-next-gen-health-tracking,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1182011871,TRETTITRE: Retro Wall-Mounted Ambient Audio System,TRETTITRE,US,2026,Product Design,Design,1967516,4687,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/846200857/trettitre-retro-back-to-the-future,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,427035913,Fully Customizable Home Cloud Storage with Remote Access NAS,Storaxa,US,2023,Hardware,Technology,1924001,5917,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/storaxa/fully-customizable-home-cloud-storage-with-remote-access-nas,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1489210866,SHUG,Wandering Games,GB,2026,Tabletop Games,Games,1917530,19506,GBP,successful,possible toy,https://www.kickstarter.com/projects/shug/shug,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,515137183,"CardputerZero, Pocket Raspberry Pi Computer for Makers",M5Stack,HK,2026,Product Design,Design,1907497,13644,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/m5stack/cardputerzero,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1993972136,CODE27 Character Livehouse: Customizable 3D AI Companion Hub,SyBran Innovation,US,2025,Hardware,Technology,1901187,3570,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/1731190486/code-27-character-livehouse-bring-your-characters-to-life,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,615571082,MetMo Fractal Vise,MetMo Cube,GB,2025,Product Design,Design,1874479,4213,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/metmo/metmo-fractal-vise,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,824483112,Nisplay Y1 - The Tennis Machine Built Into Your Backpack,Nisplay Sports,HK,2026,Product Design,Design,1857450,2563,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/nisplay/nisplay-y1-the-tennis-machine-built-into-your-backpack,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1760251684,Meraki: Ultimate Espresso Machine,Meraki,HK,2024,Product Design,Design,1838245,1605,HKD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/980981331/meraki-ultimate-espresso-machine,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,769466129,NEWTRAL MagicH: The Ultra Adaptive Support Home Office Chair,NEWTRAL,US,2023,Product Design,Design,1822377,5435,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/newtral/newtral-magich-the-ultra-adaptive-support-home-office-chair?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,2001590067,Kamingo: Turn Your Bike into a 750W E-bike in 10 Sec,Kamingo,US,2025,Gadgets,Technology,1813511,4627,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/280461875/kamingo-turn-your-bike-into-a-powerful-e-bike-in-10-seconds,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1664744911,MCON: The Switchblade of Mobile Controllers | By Ohsnap,Dale Backus,US,2025,Product Design,Design,1776917,16734,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/ohsnapofficial/mcon-the-switchblade-of-mobile-controllers-by-ohsnap,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1920096014,Campster 2 the portable chair for everyone everywhere,Mono+Mono,US,2023,Product Design,Design,1729211,14245,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/rest/sitpack-campster-2?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1894919366,DREO ChefMaker Combi Fryer,DREO,US,2023,Hardware,Technology,1727997,7358,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/dreo/dreo-chefmaker-combi-fryer,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,518795708,Night Storm X1: See the Night with 1200m of True 4K Vision,DVX Night Vision,US,2024,Gadgets,Technology,1719088,8703,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/night-vision/night-storm-x1-see-the-night-with-1200m-of-true-4k-vision,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1518068406,Defenders of Hogwarts: a board game by MinaLima,MinaLima,GB,2026,Tabletop Games,Games,1714531,10659,GBP,successful,possible toy,https://www.kickstarter.com/projects/minalima/defenders-of-hogwarts,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,449133715,"Hyzen, World's First Mechanical Magnetic Keyboard",Lofree,HK,2026,Hardware,Technology,1673182,6521,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/lofree/hyzen-worlds-first-mechanical-magnetic-keyboard,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,818943325,Domitree ALT: 10-in-1 Electric Standing Desk+Hidden Storage,Domitree,US,2025,Product Design,Design,1671549,2862,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/domitree/domitre-the-transformable-lift-desk-and-pegboard-storage,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,377782392,ChessUp 2 | Chess.com on a Real Board,Jeff Wigh,US,2024,Hardware,Technology,1615340,5850,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/bryghtlabs/chessup-2,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,29866450,soundcore Sleep A20—Next-Level Bluetooth Sleep Earbuds,soundcore,US,2024,Sound,Technology,1583538,14222,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/soundcore/next-level-bluetooth-sleep-earbuds-with-noise-blocking,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1017655225,Mythic Legions: The Roleplaying Game,FOUR HORSEMEN STUDIOS,US,2026,Tabletop Games,Games,1583043,3621,USD,successful,possible toy,https://www.kickstarter.com/projects/fourhorsemen/mythic-legions-the-role-playing-game,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1662457583,"TCL Note A1 NXTPAPER | Pure Focus, Smarter Thinking",TCL,HK,2026,Gadgets,Technology,1582468,3179,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/tclnotea1nxtpaper/tcl-note-a1-nxtpaper-pure-focus-smarter-thinking,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,840189049,Anycubic P1: Industrial Grade Prosumer Resin 3D Printer,Anycubic,HK,2025,3D Printing,Technology,1580730,2107,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/anycubic-official/anycubic-p1-industrial-grade-prosumer-resin-3d-printer,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,395698645,Dipal D1 – World’s First Curved Screen 3D AI Character Pod,Dipal,AU,2025,Hardware,Technology,1554370,2611,AUD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/dipal-d1/dipal-d1-worlds-first-curved-screen-3d-ai-character-pod,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1223476177,BLOOMIN8 E-Ink Canvas-World's First Smart COLOUR E-Ink Frame,arpobot,AU,2025,Hardware,Technology,1536526,2272,AUD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/arpobot/bloomin8-canvas-the-ai-powered-full-color-e-ink-art-frame,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1688825647,NEWTRAL Freedom-X: Multi-Position Chair,NEWTRAL,US,2024,Product Design,Design,1518127,5659,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/newtral/newtral-freedom-x-one-chair-limitless-possibilities,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1777804946,"The Handy 2: The #1 Male Sex Toy, Now Even Better",Ohdoki,US,2025,Hardware,Technology,1510547,5264,USD,successful,electrical/electronic; possible toy,https://www.kickstarter.com/projects/ohdoki/the-handy-2-the-1-male-sex-toy-now-even-better,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,469897498,"The Supertiny - 100W power, world's smallest size.",Rolling Square,CH,2026,Gadgets,Technology,1501923,14479,EUR,successful,electrical/electronic,https://www.kickstarter.com/projects/rollingsquare/smallest-100w-gan-usb-c-laptop-charger-super-tiny-fast-power,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1873234849,Micro Clutch: Never drop your mirrorless camera again.,Peak Design,US,2023,Product Design,Design,1492392,11310,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/peak-design/micro-clutch-hand-strap-for-mirrorless-cameras?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,514045101,FinalPress V2 | Brew Coffee & Tea Directly in Your Cup,ADVENCHER,US,2023,Product Design,Design,1490387,24186,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/advencher/finalpress-brew-coffee-and-tea-directly-in-your-cup?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1249428602,Zettlab AI NAS: Personal Cloud for Smart Data Management,Zettlab,HK,2025,Hardware,Technology,1477010,1820,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/zettlab/zettlab-ai-nas-personal-cloud-for-smart-data-management,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1274977394,iKKO: Card-Sized AI Smartphone with Free Global Internet,iKKO Audio,HK,2025,Hardware,Technology,1475652,3411,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/ikko/ikko-mind-one-ai-smartphone,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1561318995,"Maverick AI: The Lightest, Full Color AR+AI Glasses",Everysight,US,2026,Wearables,Technology,1469966,3605,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/everysight/maverick-full-color-ai-ar-glasses,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,311069685,anymaka:The Portable Hammock Stand that Sets Up in 3 Seconds,anymaka,US,2023,Product Design,Design,1439266,4451,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/anymaka/anymaka-the-portable-hammock-stand-that-sets-up-in-3-seconds?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Makuake,makuake-il-modo-air,il modo Air wallet,STATUSY,JP,2025,Wallet,Fashion,1417409,10000,JPY,successful,GPSR/REACH/packaging,https://www.makuake.co.jp/5102/,official-2024-2025.md,JPY 226212500 converted at 2026-09-02 ECB cross-rate (EUR/USD 1.1578; EUR/JPY 184.78),Makuake badge: at least 10000 supporters
Kickstarter,164106866,"Phrozen Arco 3D Printer - Larger, Faster, More Colors",Phrozen Make,US,2024,3D Printing,Technology,1408493,1413,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/phrozenmake/phrozen-arco-3d-printer-larger-faster-more-colors,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,206722916,"Ozlo Sleepbuds®: The next-gen, streaming, sensing Sleepbuds®",Ozlo Sleep,US,2023,Sound,Technology,1405886,5747,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/ozlosleep/ozlo-sleepbuds-the-next-gen-streaming-sensing-sleepbuds,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,768650340,Elements of Truth by Veritasium,Veritasium,US,2025,Tabletop Games,Games,1397368,13262,USD,successful,possible toy,https://www.kickstarter.com/projects/elements-of-truth/elements-of-truth-by-veritasium,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,912394440,Yuumei Star Projector & Lanterns,Yuumei Art,US,2026,Product Design,Design,1356081,8170,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/yuumei/star-projector-and-lanterns,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1151080634,INMO AIR3 – 1080P All-in-One Full-Color Waveguide AR Glasses,INMO,HK,2025,Hardware,Technology,1323324,1394,HKD,successful,electrical/electronic,https://www.kickstarter.com/projects/inmo-air3-ar-glasses/inmo-air3-smart-ar-glasses,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1935351807,Oasis Mini,Oasis Design,US,2023,Product Design,Design,1313114,11994,USD,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/oasisdesign/oasis-mini?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,515908927,MetMo Pocket Driver,MetMo Cube,GB,2023,Product Design,Design,1310186,5401,GBP,successful,GPSR/packaging only (initial triage),https://www.kickstarter.com/projects/metmo/metmo-pocket-driver?ref=discovery_category_newest,Kickstarter_2023-12-14.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Makuake,makuake-cofo-chair-pro-2,COFO Chair Pro 2,COFO,JP,2025,Furniture,Design,1308322,3949,JPY,successful,GPSR/REACH/packaging,https://www.makuake.co.jp/5102/,official-2024-2025.md,JPY 208802697 converted at 2026-09-02 ECB cross-rate (EUR/USD 1.1578; EUR/JPY 184.78),maker page exact supporter count
Kickstarter,1659171955,Rewindpix: A Non-disposable Digital “Film” Camera,Rewindpix,US,2026,Camera Equipment,Technology,1302947,8515,USD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/rewindpix/rewindpix-a-non-disposable-digital-film-camera,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,949921047,"CHIGEE: Bigger, smarter, safer – with more options for you",CHIGEE,HK,2025,Gadgets,Technology,1295052,2450,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/chigee/aio6-smart-system-6inch,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,1927635046,"Genmitsu Cubiko, An Affordable Desktop CNC for Everyone",SainSmart Team,US,2025,Fabrication Tools,Technology,1293288,3328,USD,successful,electrical/electronic,https://www.kickstarter.com/projects/genmitsu/cubiko,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
Kickstarter,139240954,HiDock P1 & P1 mini-AI Voice Recorder for Bluetooth Earphone,HiDock,HK,2025,Gadgets,Technology,1290759,10027,HKD,successful,electrical/electronic; connected/CRA-triage,https://www.kickstarter.com/projects/hidock/hidock-p1-ai-voice-recorder-for-meeting-anywhere,Kickstarter_2026-08-12.zip,Web Robots converted_pledged_amount (USD),Web Robots backers_count
